user_id,video_id,rating,watch_pct
U194,V322,5,0.143
U128,V368,4,0.214
U156,V171,3,0.816
U095,V421,5,0.804
U173,V247,1,0.166
U113,V303,2,0.408
U089,V024,3,0.214
U072,V061,1,0.565
U079,V184,2,0.744
U024,V336,1,0.372
U087,V497,2,0.366
U141,V355,2,0.222
U130,V103,2,0.9
U108,V480,1,0.549
U133,V483,2,0.314
U179,V225,4,0.134
U038,V145,5,0.291
U029,V193,3,0.712
U077,V489,1,0.41
U199,V386,1,0.702
U066,V273,1,0.167
U008,V094,4,0.715
U006,V248,1,0.667
U139,V129,3,0.706
U101,V235,1,0.273
U129,V394,3,0.477
U092,V061,1,0.625
U110,V223,4,0.687
U021,V032,2,0.71
U066,V475,1,0.282
U043,V363,4,0.05
U104,V324,2,0.357
U187,V360,4,0.323
U095,V190,1,0.561
U154,V338,1,1.0
U141,V411,4,0.757
U160,V014,3,0.29
U053,V154,3,0.663
U178,V320,4,0.192
U003,V100,3,0.241
U041,V227,1,0.3
U102,V141,1,0.357
U042,V419,3,0.386
U016,V204,3,0.84
U198,V385,3,0.582
U017,V033,3,0.072
U151,V055,3,0.698
U177,V121,3,0.345
U129,V303,1,0.277
U060,V257,4,0.397
U117,V263,1,0.46
U086,V158,2,0.813
U190,V108,1,0.05
U166,V315,1,0.31
U081,V159,2,0.411
U074,V099,4,0.477
U172,V164,1,0.259
U083,V465,4,0.217
U057,V470,3,0.486
U044,V317,1,0.685
U159,V309,3,0.418
U016,V248,4,0.051
U130,V121,3,0.659
U011,V238,2,0.393
U005,V099,3,0.452
U056,V382,2,0.275
U159,V496,4,0.972
U117,V288,2,0.381
U179,V301,4,0.254
U093,V454,1,0.63
U149,V036,2,0.42
U028,V114,4,0.385
U002,V472,4,0.409
U001,V297,4,0.57
U155,V308,3,0.134
U170,V204,4,0.731
U155,V101,2,0.26
U046,V364,2,0.391
U038,V050,1,0.323
U004,V204,1,0.75
U045,V188,1,0.111
U178,V324,2,0.43
U161,V321,3,0.438
U042,V172,2,0.424
U189,V229,4,0.394
U155,V386,2,0.449
U173,V002,2,0.05
U181,V061,2,0.54
U048,V397,1,0.285
U075,V053,4,0.588
U062,V242,3,0.354
U172,V106,3,0.055
U145,V151,1,0.502
U070,V090,1,0.461
U188,V072,3,0.264
U119,V129,2,0.791
U039,V487,3,0.529
U065,V459,1,0.517
U183,V492,3,0.807
U064,V461,1,0.33
U164,V179,2,0.764
U012,V474,4,0.417
U010,V068,5,0.181
U147,V344,1,0.773
U152,V416,3,0.331
U025,V227,2,0.376
U094,V119,3,0.209
U106,V470,4,0.717
U107,V150,2,0.571
U127,V133,5,0.349
U045,V342,1,0.568
U105,V129,2,0.57
U125,V381,3,0.475
U024,V214,4,0.796
U095,V312,4,0.681
U069,V143,3,0.457
U180,V175,3,0.478
U088,V407,2,0.272
U168,V359,3,0.594
U112,V396,2,0.306
U024,V273,2,0.089
U104,V152,3,0.615
U154,V245,1,0.2
U091,V311,3,0.39
U019,V251,2,0.613
U144,V418,2,0.561
U082,V358,2,0.559
U104,V118,4,0.361
U147,V477,2,1.0
U024,V394,3,0.222
U045,V031,4,0.173
U110,V315,1,0.05
U187,V344,2,0.635
U113,V070,1,0.648
U086,V454,2,0.641
U125,V497,3,0.565
U149,V280,5,0.439
U041,V130,2,0.864
U137,V366,1,0.759
U102,V125,4,0.712
U072,V206,4,0.179
U018,V205,2,0.194
U125,V437,2,0.445
U107,V180,1,0.629
U195,V176,1,1.0
U135,V213,2,0.598
U185,V294,3,0.745
U093,V317,2,0.483
U003,V069,2,0.367
U031,V297,5,0.464
U060,V066,4,0.559
U166,V117,1,0.876
U024,V108,2,0.05
U013,V102,1,0.971
U120,V003,2,0.178
U039,V005,2,0.428
U038,V446,4,0.22
U098,V391,4,0.05
U023,V269,1,0.311
U030,V397,2,0.157
U162,V396,3,0.528
U060,V499,3,0.579
U094,V387,1,0.284
U093,V355,4,0.163
U195,V219,1,0.516
U135,V487,1,0.359
U095,V064,3,0.642
U164,V409,1,0.091
U178,V447,5,0.088
U130,V030,1,0.245
U076,V193,4,0.467
U003,V387,2,0.171
U113,V370,2,0.82
U001,V122,4,0.664
U078,V139,5,0.199
U119,V485,3,0.611
U049,V353,4,0.167
U197,V231,1,0.482
U175,V289,1,0.582
U161,V464,1,0.279
U036,V379,2,0.467
U083,V444,1,0.938
U183,V060,1,0.772
U084,V345,5,0.426
U070,V372,3,0.36
U170,V291,1,0.877
U197,V230,2,0.318
U085,V181,1,0.577
U090,V245,3,0.161
U057,V035,3,0.978
U102,V306,5,0.501
U108,V386,1,0.622
U120,V369,4,0.476
U150,V424,2,0.7
U153,V027,3,0.686
U076,V365,2,0.638
U189,V422,1,0.337
U100,V399,4,0.68
U109,V126,3,0.246
U060,V228,3,0.69
U071,V368,4,0.377
U034,V425,2,0.798
U096,V124,2,0.271
U127,V169,2,0.312
U058,V181,4,0.778
U011,V381,3,0.529
U095,V149,2,0.494
U105,V010,3,0.446
U190,V083,5,0.127
U179,V134,5,0.331
U012,V372,3,0.346
U147,V372,3,0.382
U009,V487,3,0.284
U097,V070,2,0.783
U087,V436,2,0.365
U064,V102,3,0.813
U095,V344,3,0.406
U002,V225,4,0.194
U163,V169,2,0.556
U072,V265,4,0.223
U009,V418,3,0.332
U195,V480,3,0.3
U059,V315,3,0.136
U118,V374,5,0.482
U161,V219,3,0.672
U192,V328,5,0.423
U060,V482,1,0.842
U158,V412,3,0.686
U135,V134,4,0.553
U199,V103,1,0.614
U147,V471,1,0.482
U146,V350,2,0.359
U072,V126,2,0.638
U102,V237,3,0.649
U022,V242,3,0.293
U128,V323,4,0.194
U142,V270,1,0.533
U132,V001,2,0.27
U182,V152,3,0.368
U011,V464,3,0.16
U092,V009,3,0.13
U142,V079,1,0.36
U129,V053,1,0.131
U073,V491,1,0.663
U054,V330,4,0.474
U149,V440,2,0.426
U097,V410,3,0.327
U003,V250,3,0.492
U166,V358,1,0.373
U038,V127,1,0.195
U014,V125,2,0.51
U126,V307,3,0.182
U103,V135,3,0.235
U135,V194,4,0.708
U068,V117,1,0.731
U043,V397,4,0.339
U003,V140,5,0.547
U163,V420,4,0.394
U146,V104,4,0.538
U165,V229,4,0.05
U068,V283,4,0.458
U177,V184,1,0.671
U002,V135,2,0.513
U058,V242,2,0.19
U065,V060,2,0.931
U168,V147,2,0.282
U139,V174,2,0.05
U020,V287,2,0.232
U038,V356,2,0.39
U102,V080,4,0.354
U004,V070,1,0.617
U043,V263,4,0.05
U144,V025,1,0.689
U162,V259,4,0.34
U166,V085,1,0.413
U170,V162,1,0.805
U041,V061,1,0.525
U058,V006,4,0.05
U172,V222,1,0.428
U030,V333,5,0.831
U128,V045,1,0.097
U066,V029,3,0.586
U156,V023,1,0.594
U162,V199,5,0.987
U170,V003,3,0.195
U148,V352,4,0.271
U097,V486,4,0.292
U023,V034,5,0.51
U192,V074,2,0.55
U121,V203,4,0.498
U013,V436,3,0.312
U018,V003,1,0.388
U176,V436,1,0.46
U068,V175,1,0.428
U069,V397,4,0.315
U099,V245,3,0.318
U134,V256,2,0.328
U072,V344,5,0.406
U005,V308,3,0.241
U185,V348,1,0.435
U018,V308,5,0.116
U180,V220,1,0.537
U165,V429,4,0.478
U094,V202,3,0.219
U174,V246,4,0.943
U146,V422,3,0.568
U042,V403,1,0.726
U063,V372,4,0.275
U095,V052,2,0.183
U191,V293,3,0.155
U014,V297,1,0.781
U180,V079,4,0.213
U161,V314,2,0.648
U013,V282,2,0.305
U187,V470,1,0.504
U031,V115,4,0.545
U123,V027,2,0.732
U121,V100,3,0.388
U001,V440,3,0.667
U103,V249,3,0.374
U097,V141,1,0.542
U027,V307,4,0.242
U020,V363,4,0.146
U108,V318,2,0.834
U060,V316,1,0.238
U046,V433,2,0.261
U041,V243,2,0.553
U121,V139,3,0.21
U033,V029,4,0.555
U137,V238,1,0.552
U177,V006,5,0.207
U066,V295,1,0.423
U071,V044,3,0.399
U012,V308,4,0.196
U073,V361,4,0.482
U093,V190,1,0.777
U133,V464,3,0.432
U125,V279,3,1.0
U106,V350,1,0.536
U101,V291,4,0.857
U083,V481,4,0.483
U068,V377,2,0.11
U080,V352,3,0.341
U013,V493,2,0.767
U196,V079,4,0.329
U113,V322,2,0.291
U169,V185,1,0.174
U159,V457,1,0.195
U093,V117,2,0.613
U187,V462,3,0.656
U147,V194,3,0.728
U082,V347,2,0.456
U054,V484,3,0.206
U059,V469,2,0.565
U091,V035,3,0.981
U199,V090,1,0.452
U085,V355,3,0.322
U036,V075,3,0.47
U058,V301,2,0.55
U094,V451,5,0.66
U180,V152,1,0.822
U050,V309,3,0.433
U109,V058,2,0.151
U011,V407,1,0.355
U135,V275,2,0.625
U077,V222,2,0.484
U104,V204,5,0.556
U016,V184,5,0.64
U159,V136,3,0.537
U002,V078,2,0.589
U068,V080,1,0.468
U196,V358,4,0.311
U034,V393,2,0.806
U091,V149,2,0.249
U015,V182,1,0.641
U115,V322,3,0.24
U154,V406,3,0.331
U032,V209,1,0.745
U073,V160,3,0.812
U055,V206,2,0.159
U145,V401,1,0.456
U164,V097,3,0.05
U006,V352,5,0.47
U124,V094,2,0.438
U092,V402,3,0.607
U060,V413,3,0.555
U176,V078,2,0.549
U156,V297,4,0.675
U077,V210,3,0.483
U169,V065,3,0.649
U153,V345,3,0.496
U032,V183,1,0.619
U096,V372,2,0.283
U188,V273,3,0.277
U127,V453,1,0.369
U175,V390,4,0.414
U117,V428,5,1.0
U091,V128,2,0.655
U021,V188,4,0.489
U029,V290,2,0.446
U100,V104,3,0.363
U034,V263,1,0.185
U039,V078,2,0.2
U144,V058,3,0.137
U199,V033,1,0.216
U187,V224,3,0.409
U091,V473,4,0.843
U122,V313,1,0.739
U142,V479,1,0.756
U180,V058,2,0.219
U126,V471,3,0.445
U101,V379,2,0.133
U179,V194,5,0.691
U038,V235,1,0.228
U198,V299,1,0.177
U150,V006,1,0.05
U042,V267,3,0.546
U190,V052,5,0.05
U074,V313,2,0.766
U018,V351,2,0.872
U029,V102,3,1.0
U060,V439,3,0.551
U157,V322,5,0.27
U029,V284,2,0.375
U026,V295,3,0.171
U067,V347,2,0.508
U176,V378,2,0.786
U040,V488,4,0.626
U183,V188,1,0.444
U011,V103,3,1.0
U153,V327,2,0.368
U144,V009,3,0.05
U034,V402,4,0.777
U123,V314,1,0.56
U103,V284,3,0.763
U063,V084,2,0.94
U137,V263,4,0.207
U093,V171,2,0.72
U186,V355,2,0.05
U142,V357,5,0.787
U017,V310,2,0.368
U154,V124,2,0.883
U052,V305,2,0.089
U130,V211,3,0.546
U033,V116,1,0.343
U011,V020,4,0.142
U024,V497,2,0.527
U019,V235,1,0.245
U016,V270,4,0.335
U163,V469,2,0.302
U112,V209,4,0.522
U105,V484,2,0.184
U023,V394,4,0.371
U072,V156,2,0.323
U022,V430,5,0.278
U107,V200,1,0.05
U050,V052,3,0.347
U034,V223,3,0.931
U147,V108,1,0.07
U167,V242,4,0.252
U100,V042,2,0.245
U196,V129,3,0.603
U166,V413,1,0.534
U154,V372,4,0.263
U033,V216,1,0.593
U160,V122,5,0.403
U155,V006,4,0.078
U112,V366,3,0.588
U113,V282,1,0.546
U091,V256,2,0.277
U151,V344,5,0.705
U064,V384,4,0.609
U160,V401,3,0.476
U130,V233,2,0.606
U042,V278,4,0.543
U027,V069,1,0.22
U190,V440,3,0.512
U172,V197,3,0.643
U043,V197,3,0.684
U047,V480,4,0.05
U180,V081,2,0.507
U089,V095,1,0.857
U072,V286,3,0.059
U118,V482,3,0.595
U140,V415,3,0.257
U038,V296,4,0.553
U080,V446,5,0.187
U006,V050,1,0.05
U082,V216,1,0.729
U157,V368,5,0.05
U063,V225,4,0.156
U135,V488,4,0.306
U083,V115,1,0.076
U083,V229,3,0.598
U048,V365,4,0.958
U084,V407,2,0.13
U084,V456,4,0.182
U029,V124,2,0.624
U178,V153,2,0.38
U159,V117,1,0.516
U199,V014,2,0.366
U169,V359,3,0.463
U170,V484,3,0.05
U146,V080,4,0.499
U109,V106,1,0.265
U035,V324,3,0.344
U116,V344,1,0.65
U105,V424,2,0.708
U166,V119,2,0.377
U194,V052,4,0.358
U131,V054,2,0.57
U156,V244,4,0.579
U119,V401,2,0.623
U023,V023,1,0.588
U028,V085,4,0.17
U096,V346,2,0.475
U169,V417,4,0.606
U101,V224,4,0.487
U057,V487,1,0.769
U142,V292,1,0.636
U178,V108,2,0.05
U007,V334,2,0.343
U192,V168,3,0.102
U109,V035,3,0.842
U153,V085,1,0.234
U171,V276,4,0.323
U022,V323,1,0.084
U147,V333,2,0.629
U181,V265,5,0.353
U034,V489,3,0.588
U169,V129,3,0.735
U191,V324,2,0.379
U070,V458,3,0.89
U101,V033,2,0.05
U069,V315,3,0.524
U032,V146,2,0.443
U118,V356,1,0.133
U146,V379,3,0.34
U128,V014,3,0.236
U189,V056,5,0.557
U140,V056,4,0.05
U007,V071,2,0.512
U028,V056,3,0.328
U057,V333,4,0.57
U196,V427,3,0.867
U113,V188,1,0.245
U113,V031,3,0.167
U125,V476,1,0.347
U043,V484,4,0.262
U080,V408,1,0.531
U113,V146,4,0.306
U199,V496,2,0.921
U060,V273,2,0.652
U145,V245,3,0.298
U080,V345,4,0.358
U051,V444,3,0.962
U162,V423,3,0.426
U068,V408,1,0.451
U138,V105,2,0.726
U148,V079,2,0.316
U017,V221,2,0.66
U011,V065,3,0.423
U029,V449,1,0.719
U053,V225,4,0.082
U131,V240,3,0.195
U074,V429,1,0.173
U172,V032,1,0.526
U085,V327,2,0.275
U118,V367,4,0.613
U050,V464,1,0.097
U084,V048,2,0.292
U156,V347,3,0.189
U154,V373,1,0.783
U078,V449,3,0.388
U087,V085,1,0.257
U081,V454,1,0.641
U148,V404,3,0.456
U199,V495,5,0.355
U147,V421,2,0.813
U133,V111,4,0.687
U167,V135,1,0.241
U159,V376,4,0.575
U172,V135,4,0.501
U140,V011,1,0.412
U033,V453,2,0.628
U036,V312,3,0.754
U158,V308,2,0.27
U013,V111,2,0.944
U171,V099,4,0.703
U087,V051,2,0.739
U063,V371,2,0.59
U123,V101,5,0.4
U043,V107,2,0.483
U193,V075,1,0.372
U047,V294,1,0.469
U105,V231,2,0.067
U065,V030,1,0.285
U189,V070,2,0.747
U025,V338,3,1.0
U187,V208,3,0.576
U112,V246,3,0.883
U123,V364,2,0.473
U007,V225,3,0.156
U163,V001,2,0.274
U012,V173,1,0.546
U016,V034,4,0.337
U148,V481,3,0.348
U022,V481,1,0.421
U049,V436,5,0.255
U005,V461,2,0.452
U118,V254,2,0.459
U183,V480,4,0.357
U130,V361,2,0.227
U025,V121,2,0.342
U052,V371,1,0.534
U001,V413,3,0.587
U069,V268,1,0.493
U187,V382,3,0.527
U022,V348,3,0.154
U098,V443,1,0.429
U117,V264,4,0.309
U184,V101,2,0.547
U148,V074,2,0.472
U159,V024,2,0.05
U125,V202,2,0.382
U157,V030,3,0.375
U172,V174,2,0.188
U136,V116,5,0.237
U054,V265,4,0.333
U074,V493,3,0.748
U052,V432,3,0.234
U019,V115,3,0.239
U049,V459,2,0.309
U032,V165,2,0.671
U016,V411,1,0.817
U007,V244,1,1.0
U040,V290,4,0.059
U022,V051,2,0.998
U185,V342,1,0.751
U013,V059,1,0.759
U171,V451,1,0.411
U198,V191,1,0.914
U186,V228,2,0.478
U064,V213,2,0.424
U142,V345,3,0.296
U169,V132,2,0.933
U178,V215,4,0.439
U093,V033,3,0.05
U130,V169,3,0.213
U066,V424,2,0.577
U076,V022,3,0.754
U196,V237,5,0.26
U034,V117,1,0.648
U103,V307,4,0.198
U126,V483,4,0.631
U004,V352,4,0.475
U186,V360,1,0.333
U062,V381,3,0.369
U045,V122,2,0.188
U079,V288,3,0.322
U053,V194,2,0.526
U102,V284,4,0.243
U122,V390,3,0.572
U185,V006,2,0.389
U093,V204,1,0.6
U160,V069,2,0.388
U175,V175,2,0.395
U061,V111,3,0.817
U073,V443,5,0.495
U022,V046,3,0.427
U001,V451,4,0.581
U045,V336,3,0.656
U027,V061,3,0.697
U109,V248,2,0.673
U037,V337,2,0.738
U044,V033,4,0.05
U001,V306,5,0.617
U057,V239,1,0.344
U058,V237,1,0.711
U153,V160,3,0.402
U138,V166,2,0.775
U079,V005,2,0.446
U014,V081,3,0.27
U027,V259,1,0.382
U065,V171,2,1.0
U007,V324,2,0.383
U166,V481,5,0.352
U199,V080,3,0.579
U057,V085,1,0.5
U070,V138,3,0.805
U102,V442,3,0.414
U024,V472,3,0.542
U041,V180,2,0.572
U089,V487,1,0.604
U057,V464,3,0.088
U140,V054,5,0.534
U008,V382,1,0.372
U176,V348,2,0.161
U034,V197,1,0.405
U182,V237,4,0.58
U017,V074,2,0.581
U024,V047,1,0.479
U189,V136,2,0.338
U177,V220,1,0.791
U027,V273,1,0.769
U128,V135,2,0.332
U141,V201,3,0.741
U079,V497,3,0.435
U046,V282,2,0.374
U196,V316,1,0.05
U143,V145,1,0.05
U035,V014,1,0.123
U149,V357,5,1.0
U005,V271,2,0.263
U021,V118,4,0.876
U012,V378,4,0.699
U128,V090,3,0.441
U109,V124,3,0.719
U146,V259,4,0.299
U185,V467,3,0.389
U093,V237,1,0.394
U073,V050,2,0.074
U160,V303,3,0.118
U119,V230,2,0.127
U074,V384,2,0.587
U185,V390,2,0.213
U126,V368,5,0.305
U108,V135,2,0.202
U124,V356,3,0.196
U001,V304,5,0.188
U098,V420,2,0.05
U079,V211,3,0.23
U099,V209,1,0.461
U069,V434,3,0.405
U070,V161,1,0.168
U006,V173,4,0.561
U116,V072,3,0.368
U157,V227,4,0.545
U159,V409,3,0.24
U190,V078,5,0.521
U009,V033,2,0.361
U123,V164,3,0.107
U045,V481,4,0.329
U063,V134,3,0.225
U045,V127,1,0.319
U135,V299,3,0.213
U131,V017,2,0.465
U002,V071,2,0.791
U043,V261,3,0.425
U076,V480,4,0.13
U179,V398,1,0.569
U081,V468,3,0.338
U115,V005,3,0.514
U026,V344,3,0.371
U111,V360,4,0.05
U140,V465,4,0.314
U070,V194,3,0.726
U073,V394,4,0.292
U043,V355,2,0.167
U096,V427,2,0.344
U029,V480,2,0.248
U032,V365,2,0.531
U052,V019,2,0.457
U082,V383,1,1.0
U011,V139,1,0.188
U099,V492,2,0.999
U153,V395,3,0.121
U051,V011,1,0.504
U144,V292,3,0.144
U015,V444,2,0.853
U041,V275,2,0.505
U057,V350,3,0.6
U049,V204,4,0.346
U118,V473,4,0.816
U110,V474,3,0.301
U164,V024,3,0.252
U168,V127,4,0.265
U029,V474,2,0.656
U061,V129,1,0.732
U130,V059,2,0.64
U180,V295,1,0.306
U185,V492,2,0.92
U067,V194,4,0.518
U171,V346,1,0.619
U017,V293,1,0.326
U148,V292,1,0.193
U099,V335,2,0.587
U004,V273,1,0.448
U040,V086,3,0.462
U183,V198,2,0.393
U019,V193,4,0.883
U145,V256,1,0.093
U173,V168,3,0.27
U007,V492,2,0.781
U172,V455,4,0.688
U151,V097,3,0.301
U176,V200,2,0.194
U043,V452,3,0.36
U058,V176,3,0.703
U165,V145,3,0.379
U063,V242,4,0.05
U110,V004,2,0.711
U012,V395,1,0.195
U062,V386,1,0.765
U099,V299,1,0.263
U011,V396,4,0.402
U095,V156,1,0.617
U091,V267,4,0.412
U045,V465,4,0.491
U091,V360,1,0.05
U124,V020,2,0.099
U006,V465,4,0.321
U066,V375,2,0.162
U108,V430,2,0.421
U149,V052,1,0.186
U189,V192,4,0.859
U072,V003,4,0.285
U106,V368,3,0.127
U069,V332,2,0.381
U115,V265,3,0.148
U115,V304,5,0.492
U073,V092,3,0.675
U194,V009,1,0.39
U151,V289,3,0.674
U082,V147,3,0.05
U021,V282,1,0.618
U117,V192,5,0.509
U023,V014,2,0.18
U184,V087,1,0.716
U165,V358,1,0.499
U169,V464,3,0.298
U094,V150,4,0.122
U122,V070,1,0.477
U128,V131,3,0.849
U122,V193,2,0.673
U115,V397,4,0.058
U081,V006,4,0.121
U060,V130,1,0.51
U068,V406,3,0.476
U132,V231,2,0.157
U116,V128,3,0.42
U103,V401,3,0.472
U028,V215,3,0.33
U023,V307,5,0.235
U091,V265,1,0.143
U046,V295,1,0.586
U038,V135,2,0.548
U019,V480,2,0.199
U172,V237,4,0.354
U169,V103,5,0.801
U147,V311,1,0.531
U154,V416,4,0.069
U140,V107,1,0.542
U137,V123,1,0.274
U111,V201,2,0.891
U158,V479,2,1.0
U117,V302,1,0.927
U044,V009,5,0.347
U116,V304,2,0.05
U135,V498,3,0.503
U197,V178,3,0.338
U151,V083,5,0.317
U038,V148,2,0.05
U047,V211,2,0.293
U130,V015,1,0.839
U061,V066,4,0.545
U132,V323,3,0.263
U045,V218,5,0.792
U024,V248,1,0.522
U099,V035,3,0.809
U190,V143,5,0.266
U195,V394,1,0.651
U181,V236,3,0.528
U116,V046,1,0.745
U164,V410,3,0.549
U080,V333,1,0.663
U119,V366,4,1.0
U144,V355,4,0.158
U191,V105,4,0.742
U162,V321,3,0.523
U042,V469,3,0.445
U029,V326,3,0.541
U035,V090,3,0.489
U112,V104,3,0.351
U071,V077,3,0.127
U121,V496,1,0.809
U128,V008,3,0.2
U077,V109,3,0.092
U181,V108,3,0.345
U142,V418,3,0.05
U043,V014,1,0.419
U059,V222,3,0.154
U174,V017,1,0.459
U132,V298,4,0.213
U001,V292,1,0.301
U156,V014,1,0.118
U060,V226,4,0.4
U071,V394,3,0.508
U067,V176,3,0.909
U086,V397,1,0.05
U171,V049,1,0.27
U140,V485,2,0.692
U146,V291,3,0.786
U081,V133,1,0.582
U154,V385,1,0.476
U041,V108,2,0.225
U076,V474,5,0.084
U021,V135,5,0.554
U155,V276,5,0.362
U024,V209,4,0.463
U139,V083,4,0.149
U035,V170,2,0.552
U088,V204,1,0.715
U156,V158,4,0.488
U086,V329,2,0.281
U004,V369,4,0.24
U097,V077,3,0.115
U002,V418,2,0.475
U100,V478,1,0.455
U072,V113,1,0.234
U163,V139,4,0.364
U082,V493,2,0.726
U057,V411,1,0.918
U044,V108,3,0.05
U048,V114,3,0.245
U048,V097,2,0.43
U112,V109,2,0.388
U111,V240,1,0.553
U116,V166,1,0.991
U050,V139,4,0.05
U166,V106,2,0.059
U060,V292,1,0.501
U062,V143,1,0.146
U159,V076,4,0.749
U142,V446,5,0.268
U034,V050,2,0.228
U146,V380,1,0.646
U162,V409,2,0.309
U110,V349,3,0.546
U018,V301,3,0.19
U030,V217,2,0.05
U089,V171,5,0.728
U002,V224,3,0.506
U165,V407,2,0.135
U042,V023,2,0.455
U178,V346,2,0.546
U191,V344,5,0.298
U100,V265,1,0.266
U193,V083,5,0.654
U091,V162,2,0.592
U166,V295,2,0.514
U099,V290,4,0.072
U103,V253,1,0.264
U123,V369,5,0.316
U068,V330,1,0.389
U004,V133,4,0.313
U037,V182,3,0.57
U112,V042,3,0.505
U070,V091,4,0.591
U044,V018,2,0.462
U195,V006,5,0.131
U015,V057,2,0.615
U109,V421,3,0.602
U067,V438,2,0.974
U099,V187,2,0.84
U149,V101,5,0.483
U129,V261,3,0.374
U125,V448,3,0.201
U002,V209,1,0.522
U150,V381,2,0.458
U098,V054,5,0.512
U115,V358,3,0.602
U095,V140,5,0.521
U099,V163,3,0.443
U071,V355,1,0.282
U184,V348,5,0.249
U011,V223,3,0.655
U103,V265,4,0.447
U164,V104,3,0.396
U080,V087,2,0.497
U163,V005,4,0.519
U198,V384,1,0.886
U102,V459,1,0.545
U195,V194,3,0.684
U032,V223,1,0.421
U047,V348,3,0.288
U033,V473,3,0.865
U059,V306,1,0.5
U100,V379,2,0.208
U058,V164,2,0.207
U132,V249,3,0.05
U118,V159,2,0.602
U109,V486,2,0.369
U118,V273,1,0.313
U164,V078,3,0.665
U197,V080,1,0.652
U065,V112,3,0.77
U170,V457,1,0.686
U072,V097,4,0.05
U144,V034,1,0.414
U079,V374,5,0.936
U181,V174,2,0.151
U035,V139,4,0.373
U031,V431,4,0.692
U181,V079,5,0.443
U043,V059,4,0.589
U168,V445,2,0.084
U149,V298,2,0.091
U182,V266,2,0.18
U183,V377,1,0.205
U138,V454,1,0.591
U192,V449,2,0.311
U126,V108,2,0.263
U007,V038,2,0.617
U105,V109,2,0.635
U186,V174,3,0.05
U024,V330,2,0.562
U052,V294,2,0.574
U018,V369,2,0.084
U173,V453,4,0.302
U112,V350,2,0.735
U068,V456,5,0.24
U196,V246,1,0.917
U032,V416,4,0.05
U108,V337,1,0.649
U048,V462,2,0.309
U021,V100,1,0.286
U020,V353,2,0.153
U075,V065,2,0.467
U185,V340,1,0.269
U125,V469,1,0.583
U143,V006,3,0.074
U148,V107,2,0.443
U086,V457,3,0.477
U005,V290,3,0.137
U005,V444,1,1.0
U134,V112,1,1.0
U067,V301,1,0.164
U169,V044,1,0.606
U052,V299,4,0.452
U010,V052,5,0.05
U156,V174,3,0.217
U198,V372,3,0.161
U095,V398,3,0.381
U091,V402,1,0.537
U191,V360,1,0.155
U039,V059,3,0.555
U150,V088,3,0.745
U167,V416,4,0.17
U162,V482,4,0.581
U049,V427,4,0.258
U052,V205,2,0.225
U116,V322,1,0.488
U195,V372,5,0.325
U064,V381,1,0.652
U038,V146,4,0.316
U120,V101,3,0.432
U194,V135,3,0.05
U017,V004,3,0.379
U189,V283,4,0.26
U123,V184,2,0.372
U130,V374,4,0.462
U009,V014,2,0.369
U028,V427,2,0.483
U014,V314,5,0.739
U028,V264,3,0.538
U003,V450,4,0.467
U035,V442,4,0.79
U052,V163,2,0.254
U132,V188,3,0.087
U072,V263,4,0.213
U028,V237,1,0.713
U028,V366,2,0.661
U021,V085,3,0.172
U026,V127,5,0.187
U192,V443,5,0.195
U012,V155,3,0.583
U066,V263,1,0.381
U094,V018,2,0.227
U137,V116,3,0.43
U079,V209,4,0.43
U104,V115,4,0.207
U099,V166,3,0.948
U028,V050,3,0.35
U083,V345,4,0.469
U024,V141,1,0.745
U016,V196,4,0.285
U187,V449,2,0.504
U136,V083,3,0.473
U070,V011,3,0.398
U076,V417,1,0.819
U100,V233,4,1.0
U131,V182,4,0.666
U050,V405,2,0.404
U169,V232,1,0.575
U037,V194,2,0.449
U153,V218,3,0.485
U166,V263,2,0.263
U095,V043,2,0.394
U173,V014,2,0.301
U125,V244,2,0.55
U077,V171,4,0.745
U109,V472,3,0.375
U085,V162,3,0.767
U028,V125,1,0.67
U189,V144,3,0.253
U108,V032,1,0.493
U015,V421,4,0.983
U113,V499,4,0.619
U195,V491,2,1.0
U008,V475,2,0.33
U071,V045,1,0.05
U131,V372,4,0.081
U095,V144,1,0.05
U085,V498,3,0.417
U185,V242,4,0.268
U116,V309,4,0.538
U074,V154,4,0.916
U072,V321,1,0.449
U170,V236,1,0.395
U026,V151,2,0.508
U058,V373,4,0.816
U184,V372,4,0.05
U033,V130,2,0.833
U199,V312,2,0.558
U039,V472,3,0.777
U150,V390,2,0.471
U152,V207,4,0.888
U149,V067,3,0.596
U057,V394,3,0.336
U110,V078,1,0.869
U166,V257,4,0.467
U100,V172,3,0.394
U191,V435,1,0.339
U093,V091,2,0.49
U064,V242,5,0.278
U048,V147,4,0.25
U073,V250,1,0.664
U160,V270,4,0.436
U179,V086,2,0.805
U036,V125,1,0.496
U156,V282,1,0.737
U141,V457,4,0.329
U042,V062,5,0.619
U037,V067,3,0.516
U070,V059,1,0.727
U006,V344,3,0.326
U200,V181,3,0.715
U134,V279,1,1.0
U010,V079,5,0.522
U129,V442,1,0.326
U034,V051,3,0.648
U179,V006,3,0.19
U083,V305,4,0.05
U097,V079,3,0.159
U198,V259,3,0.394
U008,V326,2,0.487
U004,V031,3,0.258
U092,V104,1,0.05
U080,V044,3,0.27
U022,V194,4,0.699
U179,V155,1,0.746
U137,V068,4,0.172
U195,V166,2,0.778
U079,V116,4,0.614
